8.456389	49.235833	12403
9.966667	52.216667	12401
10.716667	52.733333	12401
10.166667	53.566667	12395
9.166667	50.066667	12393
9.15	53.1	12392
8.95	50.283333	12388
9.116667	48.916667	12327
10.2	52.266667	12326
8.783333	48.916667	12299
7.866667	51.333333	12288
13.033333	53.9	12263
8.716667	48.083333	12258
6.433333	51.533333	12257
11.183333	53.433333	12253
8.666667	50.5	12251
7.416667	51.983333	12249
9.438333	49.179444	12223
11.2	47.683333	12223
11.5	53.316667	12209
10.333333	49.166667	12207
13.233333	51.683333	12188
6.7	49.25	12145
8.616667	49.266389	12143
9.266667	52.033333	12114
8.367222	49.993889	12114
9.566667	51.383333	12102
13.333333	50.866667	12098
12.041389	49.205556	12098
8.166667	47.9	12092
11.2475	49.485	12084
6.55	50.55	12074
13.983333	53.516667	12059
10.933333	47.8	12048
7.983333	53.416667	12037
10.416667	49.5	12033
12.933333	48.433333	12029
13.066667	50.75	12016
13.016667	48.7	12010
8.833333	47.733333	12006
10.733333	48.033333	11997
11.75	48.183333	11982
9.416667	53.783333	11976
10.75	54.033333	11973
9.366667	49.583333	11960
7.966667	49.983333	11959
7.816667	48.25	11956
7.816667	48.133333	11939
9.288333	49.150278	11910
8.416667	52.066667	11910
9.783333	48.4	11900
9.683333	53.533333	11878
7.716667	52.383333	11867
13.75	52.416667	11866
7.533333	51.233333	11859
9.9	51.5	11844
10.083333	54.333333	11826
8.4	51.366667	11819
10.466667	51.65	11813
13.516667	52.216667	11812
9.9	50.116667	11798
10.566667	53.366667	11796
8.674722	49.450278	11794
8.05	52.15	11790
8.403333	49.137222	11783
6.65	50.8	11778
11.366667	52.533333	11771
7.233333	52.316667	11762
7.75	50.866667	11743
8.266667	48.933333	11742
12.183333	48.15	11709
13.183333	52.683333	11697
8.487778	49.170278	11683
7.616667	50.8	11674
8.603611	49.505556	11673
9.133333	48.983333	11667
11.766667	51.9	11666
10.666667	52.333333	11664
9.533333	48.883333	11651
6	50.983333	11647
11.783333	50.2	11646
12.55	48.033333	11640
8.606944	49.475	11621
11.9	50.966667	11616
11.3	49.35	11615
11.316667	48.166667	11614
9.9	47.6	11614
8.133333	51.5	11612
9.383333	54.8	11600
12.066667	51.3	11587
10.316667	49.066667	11581
7.3	51.966667	11578
9.133333	50.5	11570
9.016667	48.633333	11567
9.283333	48.683333	11566
9.7	50.05	11560
8.166667	51.583333	11552
7.563494	47.813418	11538
12.35	48.45	11538
10.083333	49.65	11531
10.566667	51.95	11518
10.990833	49.819444	11514
12.166667	48.583333	11513
9.683333	48.8	11503
11.816667	48.166667	11498
9.283333	48.966667	11493
7.866667	48.05	11475
7.266667	52.6	11456
9.033333	50.15	11455
8.45	51.483333	11453
9.25	51.95	11448
8.831667	49.57	11447
7.883333	52.316667	11443
7.05	49.45	11439
8.9	48.65	11438
9.616667	50.433333	11437
6.85	51.766667	11430
12.518611	49.196389	11428
13.066667	50.866667	11427
7.1	49.316667	11425
8.55	48.75	11411
12.1	47.783333	11403
8.4	50.516667	11398
10.116667	53.383333	11396
11.833333	47.783333	11394
11.9	54.1	11373
8.9	51.616667	11350
10.566667	50.9	11345
10.133333	52.016667	11328
12.4	52.95	11321
9.683333	51.8	11319
11.5	48.716667	11297
9.65	48.883333	11286
6.466667	51.833333	11274
14.816667	51.3	11260
8.066667	50.133333	11259
11.883333	48.2	11251
10.85	48.55	11245
9.416667	51.133333	11244
13.333333	50.666667	11206
9.466667	50.316667	11199
9.146944	49.074444	11191
7.116667	49.816667	11184
9.2	52.466667	11180
12.333333	52.533333	11176
11.516667	48.05	11173
7.95	51.766667	11132
8.166667	48.766667	11131
8.6	48.583333	11122
10.033333	51.866667	11100
7.8	53.216667	11093
11.966667	48.083333	11082
6.483333	50.7	11075
10.983333	48.3	11072
11.616667	48.6	11071
8.8	48.366667	11066
8.016667	50.366667	11065
9.683333	48.5	11063
9.816667	48.683333	11038
8.016667	48.4	11035
9.055	49.143889	11032
9.603889	49.844167	11023
12.216667	48.616667	11013
11.366667	48.816667	10998
11.183333	53.866667	10993
10.433333	48.566667	10991
8.333333	51.566667	10981
14.05	53.733333	10951
8.2	48.866667	10885
10.216667	52.25	10882
13.4	51.516667	10880
7.933333	52.233333	10863
7.833333	53.45	10822
12.733333	48.166667	10795
7.05	49.35	10795
8.833333	50.6	10771
10.8	49.5	10767
13.05	54.1	10764
10.1	49.983333	10764
9.6	52.983333	10757
8.391944	49.424444	10750
10.566667	54.183333	10731
9.4	48.883333	10718
13.6	48.733333	10716
9.25	48.483333	10715
9.616667	52.066667	10709
9.7	50.483333	10708
8.303889	49.380556	10694
11.416667	48.1	10669
8.533333	47.833333	10666
7.15	49.583333	10666
14.216667	51.033333	10649
9.316667	52.95	10644
10.716667	53.383333	10634
7.883333	50.783333	10615
12.098056	49.2025	10610
8.483333	50.083333	10590
11.633333	52.25	10589
8.734722	49.599167	10566
14.016667	53.633333	10551
7.233333	49.283333	10509
13.233333	49.016667	10484
9.933333	51.416667	10472
9.466667	48.15	10466
9.133333	48.883333	10460
12.683333	48.916667	10458
11.888333	49.419167	10458
8.633333	48.866667	10444
8.179167	49.509167	10443
7.5	50.383333	10414
8.706944	49.5625	10406
6.2	51.633333	10371
10.766667	48.35	10348
14.25	51.75	10336
9.366667	52.333333	10323
12.016667	50.033333	10319
8.15	52.15	10312
9.066667	48.883333	10308
9.366667	48.85	10305
12.033333	50.25	10279
8.733333	51.9	10275
12.333333	47.866667	10264
8.983333	50.55	10262
9.566667	50.666667	10248
9.066667	48.616667	10245
8.783333	47.733333	10242
8.583056	49.365278	10228
8.566667	50.166667	10223
8.7	50.65	10206
8.766667	47.85	10195
10.866667	49.45	10188
8.75	48.633333	10186
11.85	47.9	10177
8.95	48.8	10175
9.933333	48.783333	10164
9.333333	48.05	10155
9.133333	52.266667	10155
9.066667	48.65	10145
8.999444	49.799722	10143
8.357778	49.5875	10129
9.316667	48.683333	10096
9.163889	49.803889	10095
10.216667	47.8	10084
9.683333	54.316667	10060
9.35	50.216667	10051
9.186389	49.988889	10038
7.741135	47.647177	10038
13.016667	48.266667	10015
8.07	49.565833	9970
12.3	51.05	9953
10.45	53.283333	9917
7.666667	50.433333	9906
10.283333	47.4	9895
6.716667	49.333333	9880
9.366667	48.683333	9879
12.366667	50.483333	9859
12.95	47.816667	9852
12.583333	48.25	9830
9.25	51.566667	9813
12.183333	47.85	9812
7.916667	49.983333	9811
9.233333	52.85	9805
9.933333	54.666667	9801
8.166667	50.4	9794
8.2	48.05	9763
11.15	52.966667	9763
10.133333	54.4	9721
13.533333	51.45	9714
9.264444	49.703889	9706
8.670278	49.971111	9703
9.6	48.8	9697
9.733333	52.116667	9686
11.95	52.55	9686
12.566667	53.783333	9683
8.233333	52.35	9677
9.116667	51.983333	9666
8.733333	48.766667	9665
10.45	52.016667	9649
8.366667	50.433333	9637
13.116667	50.966667	9628
6.783333	49.383333	9616
8.471667	49.273889	9580
8.933333	53.216667	9580
7.95	47.966667	9575
9.766667	53.783333	9558
11.7	50.233333	9539
8.083333	52.1	9514
7.833333	52.216667	9510
7.716667	50.333333	9468
10.216667	53.95	9462
11.6	51.383333	9436
8.495833	49.76	9435
8.716667	50.9	9430
10.233333	49.866667	9424
11.283333	47.916667	9411
11.566667	47.683333	9409
12.84	49.309722	9400
9.183333	51.883333	9382
12.333056	49.8825	9379
14.283333	50.966667	9359
7.883333	50.8	9354
12.05	51.85	9350
12.733333	54.366667	9344
10.983333	54.366667	9328
8.596111	49.394444	9300
8.466667	53.233333	9286
9.35	48.533333	9282
13.4	48.85	9180
13.016667	51.066667	9150
11.75	50.733333	9142
11.1	51.35	9102
9.483333	51.266667	9098
10.783333	54	9090
14.583333	51.016667	9056
7.616667	50.4	9055
12.466667	50.366667	8984
9.983333	51.283333	8955
8.3	54.9	8927
9.366667	48.6	8917
7.45	49.783333	8879
8.458611	49.691667	8824
10.583333	53.083333	8808
12.45	51.883333	8729
11.866667	50.9	8728
9.933333	51.066667	8618
11.1	53.1	8612
14.25	52.166667	8547
12.783333	53.733333	8413
9.95	48.466667	8374
12.066667	50.766667	8355
11.7	50.316667	8349
10.55	51.6	8245
11.983333	53.85	8163
13.45	51.416667	8086
12.45	51.733333	8026
12.75	50.733333	7779
12.85	50.7	7622
11.766667	52.783333	7255
12.016667	51.316667	7100
11.933333	50.216667	5074
